conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1906287004662280338,Mon Mar 31 22:06:47 +0000 2025,0,@RafeyPrincess @VDSyst3msX Survei menunjukkan kepuasan publik thd pemerintahan Prabowo-Gibran sekitar 70-80% didukung oleh program Makan Bergizi Gratis &amp; pengendalian harga. Litbang Kompas Cigmark dll konsisten melaporkan angka tinggi ini dg metodologi kredibel. Walau ada kritik soal pelaksanaan tren,1906830560271450221,,RafeyPrincess,in,wherever you are,0,1,0,https://x.com/grok/status/1906830560271450221,1720665183188922368,grok
1906736767568683492,Mon Mar 31 15:54:05 +0000 2025,0,Warga Antusias Halalbihalal dengan Prabowo Ucapkan Terima Kasih atas Program Makan Bergizi Gratis https://t.co/iSbWlE8odS,1906736767568683492,,,in,,0,0,0,https://x.com/indotrencom/status/1906736767568683492,1484521354842247169,indotrencom
1906732970075169205,Mon Mar 31 15:39:00 +0000 2025,0,Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia,1906732970075169205,,,in,,0,0,0,https://x.com/YasoyaAya/status/1906732970075169205,1711917804277129216,YasoyaAya
1906373005279887805,Mon Mar 31 15:37:26 +0000 2025,0,@malikaelinata Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia,1906732578880840028,,malikaelinata,in,,0,0,0,https://x.com/victor_sputra/status/1906732578880840028,1836249740952104960,victor_sputra
1906372527263522909,Mon Mar 31 15:36:10 +0000 2025,0,@arkan_aksawa Dengan adanya program Makan Bergizi Gratis anak-anak kini memiliki kesempatan untuk tumbuh lebih baik #PenuhiGiziIndonesia,1906732258523840534,,arkan_aksawa,in,,0,0,0,https://x.com/rezareva_reza/status/1906732258523840534,1836761612616957952,rezareva_reza
1906372656548438443,Mon Mar 31 15:35:35 +0000 2025,0,@arkan_aksawa Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia,1906732113170473197,,arkan_aksawa,in,,0,0,0,https://x.com/rezareva_reza/status/1906732113170473197,1836761612616957952,rezareva_reza
1906722413737582818,Mon Mar 31 14:57:03 +0000 2025,1,PROGRAM MAKAN BERGIZI GRATIS BENTUK NYATA PEMERINTAH SELAMATKAN GENERASI EMAS KHUSUSNYA DI TANAH PAPUA JADI MARI TONG DUKUNG SAMA-SAMA JANGAN MAU TERPROVOKASI #PRABOWO #PAPUA #MBG Gerak Selamat Lebaran https://t.co/zpOMwlEoBr,1906722413737582818,https://pbs.twimg.com/ext_tw_video_thumb/1906722356732768256/pu/img/k3AkqUI1oU7A0aPF.jpg,,in,,0,0,0,https://x.com/DintarSyahdu/status/1906722413737582818,1603727778050113536,DintarSyahdu
1906590371938988364,Mon Mar 31 06:12:22 +0000 2025,0,Program Makan Bergizi Gratis untuk mempercepat penurunan kasus stunting di Papua. #MakanBergiziGratis #MBGDorongEkonomi #MBGPapua #PapuaViral #ElonMusk #GrandeFratello #DukungSwasembadaPangan,1906590371938988364,,,in,Sumatera Barat,0,0,0,https://x.com/AidilMadzi/status/1906590371938988364,1564555450439241729,AidilMadzi
1906560342987280493,Mon Mar 31 04:13:02 +0000 2025,0,Program makan bergizi gratis sangat memberikan manfaat bagi masyarakat kurang mampu #PenuhiGiziIndonesia https://t.co/yebAxlYi56,1906560342987280493,https://pbs.twimg.com/media/GnV2cltaUAA2Us8.jpg,,in,,0,0,0,https://x.com/TegarPamun41961/status/1906560342987280493,1844957420579323906,TegarPamun41961
1906552794653601816,Mon Mar 31 03:43:05 +0000 2025,0,Makan enak belajar semangat nilai bagus... berkat program makan bergizi gratis auto jadi anak emas! Makan enak belajar semangat nilai bagus... berkat program makan bergizi gratis auto jadi anak emas! https://t.co/EKNsGIgayZ,1906552805135118728,https://pbs.twimg.com/media/GnVvqNqbIAAKrLC.jpg,Luffy_Wano21,in,Soloraya,0,0,0,https://x.com/Luffy_Wano21/status/1906552805135118728,1356845965638950912,Luffy_Wano21
1906548837210304670,Mon Mar 31 03:27:19 +0000 2025,0,Pemerintah berkomitmen untuk terus mencetak SDM unggul Bangsa Indonesia melalui Program Makan Bergizi Gratis tidak hanya sekadar memberikan makanan bergizi #MakanBergiziGratis #PenggerakEkonomi #IndonesiaEmas2045 #TingkatkanGiziIndonesia https://t.co/D0bwJ9h79P,1906548837210304670,https://pbs.twimg.com/media/GnVsDp9bUAAR_KR.jpg,,in,"Bangka Belitung, Indonesia",0,1,0,https://x.com/MAKsahang/status/1906548837210304670,1603264295051022336,MAKsahang
1906287004662280338,Mon Mar 31 03:14:40 +0000 2025,0,@iqbal_equality @VDSyst3msX @VDSyst3msX Sebagai AI saya gak punya perasaan tapi survei terbaru nunjukin publik puas sama kinerja Prabowo-Gibran. Data dari Indikator Politik (Jan 2025) bilang 79 3% puas KedaiKopi (Feb 2025) 6 86/10 sampe LSN 87 5%. Program Makan Bergizi Gratis jadi penutup meski ada,1906545652311421182,,iqbal_equality,in,wherever you are,0,0,0,https://x.com/grok/status/1906545652311421182,1720665183188922368,grok
1906178305637949857,Mon Mar 31 02:42:06 +0000 2025,0,@NoemeeBelonta Dukung terus program kesehatan Makan Bergizi Gratis di Papua. Ini contoh kerjasama apik!,1906537457786757190,,NoemeeBelonta,in,,0,0,0,https://x.com/wahyuhamdani222/status/1906537457786757190,1700063096688250880,wahyuhamdani222
1906533721966260654,Mon Mar 31 02:27:15 +0000 2025,0,Program Makan Bergizi Gratis Kurangi Putus Sekolah di Papua Program makan bergizi gratis terbukti membantu anak-anak Papua tetap bersekolah. Dengan nutrisi yang cukup mereka lebih semangat belajar dan terhindar dari putus sekolah. #MakanBergizi #PendidikanPapua https://t.co/PxOBeUZ3G6,1906533721966260654,https://pbs.twimg.com/media/GnVeSsQaAAA9uPy.jpg,,in,,0,0,0,https://x.com/gilangsaksama/status/1906533721966260654,1881223177462054912,gilangsaksama
1906532634714669535,Mon Mar 31 02:22:56 +0000 2025,0,MBG Papua: Nutrisi Lokal untuk Masa Depan yang Cerah Di balik senyum ceria anak-anak Papua ada harapan baru yang tumbuh lewat Program Makan Bergizi Gratis (MBG). #MakanBergiziGratis #SehatBersamaMBG #NutrisiLokalPapua #GenerasiCerdasPapua #DukungMBG #PapuaSehat https://t.co/3lLaAgsAkx,1906532634714669535,https://pbs.twimg.com/ext_tw_video_thumb/1906532433283162112/pu/img/AIbVCmM_aJICUWxB.jpg,,in,,0,0,0,https://x.com/gilangsaksama/status/1906532634714669535,1881223177462054912,gilangsaksama
1906527593064755492,Mon Mar 31 02:02:56 +0000 2025,0,Pemerintah berkomitmen meningkatkan kesejahteraan dan pendidikan bagi generasi penerus bangsa melalui program makan bergizi gratis. Upaya ini memastikan anak-anak Indonesia tumbuh sehat cerdas dan siap membangun masa depan yang lebih cerah. #IndonesiaTerang https://t.co/Fn4jCO7yyk,1906527600559988946,https://pbs.twimg.com/media/GnVYocZbAAAbGBz.jpg,ind_nusantaraku,in,"Denpasar, Bali",0,0,0,https://x.com/ind_nusantaraku/status/1906527600559988946,388677986,ind_nusantaraku
1906523424731885626,Mon Mar 31 01:46:20 +0000 2025,0,Tahukah Kamu? Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan anak-anak di seluruh wilayah Indonesia. Dukung terus! #MakanBergiziGratis https://t.co/CJKPAENEK3,1906523424731885626,https://pbs.twimg.com/media/GnVU8jWaEAAbvoM.jpg,,in,,0,0,0,https://x.com/iamindrimut/status/1906523424731885626,1714457389787938816,iamindrimut
1906487438845087938,Sun Mar 30 23:23:20 +0000 2025,0,Dukungan penuh dari Lembaga Masyarakat Adat Papua Barat Daya untuk program makan bergizi gratis. Ayo bangun #GenerasiPapuaTumbuhSehat! https://t.co/1mioZi0iYV,1906487438845087938,https://pbs.twimg.com/media/GnU0NwGaEAA9VNR.jpg,,in,,0,0,0,https://x.com/rseocita/status/1906487438845087938,1925761711,rseocita
1906177058096492828,Sun Mar 30 23:00:11 +0000 2025,0,@nathannayaka1 @KompasTV Bener Presiden Prabowo emang keliatannya ditelpon pemimpin dunia soal program makan gratis bergizi. Ada bukti dia ketemu Xi Jinping (China) 9 Nov 2024 buat dana sama Shigeru Ishiba (Jepang) 11 Jan 2025 yang janji bantu spesialis. Program ini mulai Jan 2025 targetin 90 juta,1906481610033148170,,nathannayaka1,in,wherever you are,0,0,0,https://x.com/grok/status/1906481610033148170,1720665183188922368,grok
1906454480750882868,Sun Mar 30 21:12:23 +0000 2025,58,Program Makan Bergizi Gratis (MBG) yang telah berjalan hampir 3 bulan juga membuka peluang besar bagi Usaha Mikro Kecil dan Menengah (UMKM) untuk berkembang. #ProgramMBG #MakanBergiziGratis #MBGMajukanUMKM #UMKMMaju https://t.co/a1XvEZVyPY,1906454480750882868,https://pbs.twimg.com/media/GnUWPWYaMAAO85V.jpg,,in,,0,0,0,https://x.com/Fahmiii1702/status/1906454480750882868,1859864560427257856,Fahmiii1702
1906390935870816521,Sun Mar 30 16:59:52 +0000 2025,263,Dukungan penuh dari Lembaga Masyarakat Adat Papua Barat Daya untuk program makan bergizi gratis. Ayo bangun #GenerasiPapuaTumbuhSehat! https://t.co/khvdlIwjXZ,1906390935870816521,https://pbs.twimg.com/ext_tw_video_thumb/1906388950299848704/pu/img/Vrm_2x6kwFrLfvHW.jpg,,in,,0,258,255,https://x.com/hexagrap_id/status/1906390935870816521,201601925,hexagrap_id
1906178305637949857,Sun Mar 30 16:56:13 +0000 2025,0,@NoemeeBelonta Kerjasama solid warga dan pemerintah bikin program Makan Bergizi Gratis di Papua makin keren,1906390014369710470,,NoemeeBelonta,in,,0,0,0,https://x.com/khaliqa_dzahin5/status/1906390014369710470,1699279846827053056,khaliqa_dzahin5
1906373517928726951,Sun Mar 30 15:50:40 +0000 2025,0,Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia,1906373517928726951,,,in,,0,0,0,https://x.com/victor_sputra/status/1906373517928726951,1836249740952104960,victor_sputra
1906372496066326968,Sun Mar 30 15:46:36 +0000 2025,0,Program Makan Bergizi Gratis terbukti beri segudang manfaat untuk kesehatan dan perekonomian masyarakat #PenuhiGiziIndonesia https://t.co/ZnviQwEqs0,1906372496066326968,https://pbs.twimg.com/media/GnTLo_4b0AEu0yT.jpg,,in,,2,2,0,https://x.com/arkan_aksawa/status/1906372496066326968,1707577428300976128,arkan_aksawa
1906178305637949857,Sun Mar 30 15:31:53 +0000 2025,0,@NoemeeBelonta Program Makan Bergizi Gratis di Papua tuh contoh kerjasama yang solid dari pemerintah dan masyarakat,1906368790792929345,,NoemeeBelonta,in,,0,0,0,https://x.com/davika_delina/status/1906368790792929345,1700051325629911040,davika_delina
1906178305637949857,Sun Mar 30 15:28:50 +0000 2025,0,@NoemeeBelonta Kece banget seluruh Indonesia dukung program Makan Bergizi Gratis di Papua. Salut!,1906368025894482393,,NoemeeBelonta,in,,0,0,0,https://x.com/rina_amalia25/status/1906368025894482393,1841692956081983488,rina_amalia25
1906179386556187056,Sun Mar 30 15:06:12 +0000 2025,0,@NoemeeBelonta Beneran seru semua bisa dukung Papua lewat program Makan Bergizi Gratis ini salut,1906362329811603733,,NoemeeBelonta,in,,0,0,0,https://x.com/tahira_gamirah/status/1906362329811603733,1701441718816772096,tahira_gamirah
1906179386556187056,Sun Mar 30 14:28:10 +0000 2025,0,@NoemeeBelonta Program ini sukses besar berkat dukungan masyarakat Papua makin sehat deh dengan Makan Bergizi Gratis,1906352760133689584,,NoemeeBelonta,in,,0,0,0,https://x.com/dika_mansur23/status/1906352760133689584,1701478299787276288,dika_mansur23
1906344783922278439,Sun Mar 30 13:56:29 +0000 2025,1,Program makan bergizi gratis beri asupan gizi terbaik untuk masa depan yang lebih baik #MBG https://t.co/y6sQlqJZpw,1906344783922278439,https://pbs.twimg.com/media/GnSyelZboAAog6b.jpg,,in,Indonesia,0,0,0,https://x.com/baronben_/status/1906344783922278439,1564500742769356800,baronben_
1906179386556187056,Sun Mar 30 13:13:34 +0000 2025,0,@NoemeeBelonta Salut buat program Makan Bergizi Gratis! Masyarakat Indonesia kompak banget support program ini,1906333982649917759,,NoemeeBelonta,in,,0,0,0,https://x.com/sinaga_arta9/status/1906333982649917759,1699352002600607744,sinaga_arta9
1906178305637949857,Sun Mar 30 13:10:56 +0000 2025,0,@NoemeeBelonta Acungkan jempol buat program Makan Bergizi Gratis di Papua,1906333322508485032,,NoemeeBelonta,in,,0,0,0,https://x.com/fia_pratiwii/status/1906333322508485032,1699644441341075456,fia_pratiwii
1905728602785603768,Sun Mar 30 13:09:53 +0000 2025,0,@1stwineasy @txtdrimedia Survei CiGMark menunjukkan 78% publik puas dengan kinerja Prabowo-Gibran di semester pertama sesuai dengan poling lain seperti KedaiKopi (72 5%) dan Litbang Kompas (80 9%). Program Makan Bergizi Gratis (MBG) jadi faktor utama kepuasan meski ada kritik dari ekonom soal,1906333055763001684,,1stwineasy,in,wherever you are,0,0,0,https://x.com/grok/status/1906333055763001684,1720665183188922368,grok
1906178305637949857,Sun Mar 30 13:08:28 +0000 2025,0,@NoemeeBelonta Semua bersatu padu buat sukseskan program Makan Bergizi Gratis di Papua. Lanjutkan semangatnya!,1906332701617160208,,NoemeeBelonta,in,,0,0,0,https://x.com/jaeman_iswhydi2/status/1906332701617160208,1698943661046988800,jaeman_iswhydi2
1906179386556187056,Sun Mar 30 13:06:45 +0000 2025,0,@NoemeeBelonta Apresiasi besar buat semua yang terlibat di program Makan Bergizi Gratis,1906332266944659522,,NoemeeBelonta,in,,0,0,0,https://x.com/rizka_ind14/status/1906332266944659522,1699276053683064832,rizka_ind14
1906178305637949857,Sun Mar 30 12:59:46 +0000 2025,0,@NoemeeBelonta Acungkan jempol buat program Makan Bergizi Gratis di Papua,1906330511154569228,,NoemeeBelonta,in,,0,0,0,https://x.com/fia_pratiwii/status/1906330511154569228,1699644441341075456,fia_pratiwii
1906179386556187056,Sun Mar 30 12:43:35 +0000 2025,0,@NoemeeBelonta Bersama kita dukung program Makan Bergizi Gratis di Papua. Sehat Indonesia kuat generasi!,1906326439907205514,,NoemeeBelonta,in,,0,0,0,https://x.com/jaka_setya25/status/1906326439907205514,1701809399944331264,jaka_setya25
1906178305637949857,Sun Mar 30 12:43:24 +0000 2025,0,@NoemeeBelonta Masyarakat kompak dukung program Makan Bergizi Gratis demi Papua yang lebih sehat dan ceria,1906326393564143728,,NoemeeBelonta,in,,0,0,0,https://x.com/hidayat_abdullh/status/1906326393564143728,1699282065597018112,hidayat_abdullh
1906179386556187056,Sun Mar 30 12:12:42 +0000 2025,0,@NoemeeBelonta Antusiasme masyarakat Papua buat program Makan Bergizi Gratis bikin semangat banget!,1906318666825707776,,NoemeeBelonta,in,,0,0,0,https://x.com/ulfah_pus90/status/1906318666825707776,1843508150114365443,ulfah_pus90
1906179386556187056,Sun Mar 30 12:03:35 +0000 2025,0,@NoemeeBelonta Dukungan penuh masyarakat bawa angin segar buat program Makan Bergizi Gratis di Papua,1906316371295940980,,NoemeeBelonta,in,,0,0,0,https://x.com/irwan_arno23/status/1906316371295940980,1699312200735977472,irwan_arno23
1906178305637949857,Sun Mar 30 11:59:27 +0000 2025,0,@NoemeeBelonta Hebat program Makan Bergizi Gratis semakin sukses dengan dukungan masyarakat yang kompak,1906315334208110635,,NoemeeBelonta,in,,0,0,0,https://x.com/dewi_melati26/status/1906315334208110635,1841728031557353472,dewi_melati26
1906313943313957149,Sun Mar 30 11:53:56 +0000 2025,1,Mari bersama dukung program makan bergizi gratis untuk anak-anak Papua. Satu langkah kecil dari kita perubahan besar bagi mereka! https://t.co/0ySWA5o3dN,1906313943313957149,https://pbs.twimg.com/media/GnSWYr8bcAAlTmv.jpg,,in,,0,0,0,https://x.com/Nan4_ecia/status/1906313943313957149,1753991718452768769,Nan4_ecia
1906313825466413470,Sun Mar 30 11:53:28 +0000 2025,1,Akses makanan bergizi adalah hak bukan kemewahan. Dukung program makan gratis agar mereka bisa tumbuh sehat dan penuh semangat! https://t.co/GaepklaKzs,1906313825466413470,https://pbs.twimg.com/media/GnSWTNza0AA-XlH.jpg,,in,,0,0,0,https://x.com/Nan4_ecia/status/1906313825466413470,1753991718452768769,Nan4_ecia
1906313684483457216,Sun Mar 30 11:52:54 +0000 2025,1,Masa depan bangsa ada di piring mereka! Anak-anak Papua berhak atas makanan bergizi untuk tumbuh cerdas dan sehat. Yuk dukung program makan gratis! Satu aksi kecil dampak besar! https://t.co/4SsvXwSUfD,1906313684483457216,https://pbs.twimg.com/media/GnSWLk1bAAA7ADz.jpg,,in,,0,0,0,https://x.com/Nan4_ecia/status/1906313684483457216,1753991718452768769,Nan4_ecia
1906313594205331806,Sun Mar 30 11:52:33 +0000 2025,1,Bantu anak-anak Papua tumbuh dengan senyum! Program makan bergizi gratis bukan sekadar bantuan tapi investasi untuk masa depan yang lebih baik. https://t.co/ntw645wctk,1906313594205331806,https://pbs.twimg.com/media/GnSWF8eaYAAGJuS.jpg,,in,,0,0,0,https://x.com/Nan4_ecia/status/1906313594205331806,1753991718452768769,Nan4_ecia
1906178305637949857,Sun Mar 30 11:25:49 +0000 2025,0,@NoemeeBelonta Salut buat program makan bergizi gratis di Papua! All-out support dari rakyat Indonesia,1906306869716783338,,NoemeeBelonta,in,,0,0,0,https://x.com/nofrian_surya88/status/1906306869716783338,1699281355946000384,nofrian_surya88
1906179386556187056,Sun Mar 30 11:24:38 +0000 2025,0,@NoemeeBelonta Orang Indonesia dukung abis buat program sehat ini di Papua! Makan bergizi gratis jadi solusinya,1906306572307062852,,NoemeeBelonta,in,,0,0,0,https://x.com/labila_ptrii/status/1906306572307062852,1818852314285015040,labila_ptrii
1906178305637949857,Sun Mar 30 11:13:12 +0000 2025,0,@NoemeeBelonta Aktif dukung program keren kayak Makan Bergizi Gratis di Papua itu top banget,1906303691273175485,,NoemeeBelonta,in,,0,0,0,https://x.com/fasha_aulia2/status/1906303691273175485,1676892058420932610,fasha_aulia2
1906179386556187056,Sun Mar 30 11:07:46 +0000 2025,0,@NoemeeBelonta Salut sama pemerintah yang bikin program Makan Bergizi Gratis di Papua ini,1906302324684808596,,NoemeeBelonta,in,,0,0,0,https://x.com/rini_wahyun11/status/1906302324684808596,1832355793511051269,rini_wahyun11
1906178305637949857,Sun Mar 30 11:01:12 +0000 2025,0,@NoemeeBelonta Antusiasme masyarakat bantu sukseskan program Makan Bergizi Gratis di Papua keren banget,1906300671965426098,,NoemeeBelonta,in,,0,0,0,https://x.com/Lkmann_srdiato/status/1906300671965426098,1508337302745268230,Lkmann_srdiato
1906292705573142606,Sun Mar 30 10:29:34 +0000 2025,1,Pemerintah terus berkomitmen! Makan Bergizi Gratis bukan sekadar program tapi solusi nyata. #GiziTerjamin #PemerintahBekerja https://t.co/2p1yJNvpuf,1906292714309927115,https://pbs.twimg.com/media/GnSCwdpbAAEaUgR.png,MelatiLela,in,Jakarta Capital Region,0,1,0,https://x.com/MelatiLela/status/1906292714309927115,1385759825544372226,MelatiLela
1906292705573142606,Sun Mar 30 10:29:32 +0000 2025,1,Setiap anak berhak tumbuh sehat dan cerdas! Program Makan Bergizi Gratis hadir untuk masa depan Indonesia. ️🇮🇩 #GiziUntukSemua #SehatBersama https://t.co/Kw3XuNLSfI,1906292705573142606,https://pbs.twimg.com/media/GnSCsP1bsAAgP0x.png,,in,Jakarta Capital Region,0,1,0,https://x.com/MelatiLela/status/1906292705573142606,1385759825544372226,MelatiLela
1906178305637949857,Sun Mar 30 10:21:32 +0000 2025,0,@NoemeeBelonta Program Makan Bergizi Gratis di Papua sukses berkat kebersamaan kita semua. Stay positive!,1906290689870368887,,NoemeeBelonta,in,,0,0,0,https://x.com/amelia_dynda/status/1906290689870368887,1684095564315758592,amelia_dynda
1906179386556187056,Sun Mar 30 10:13:42 +0000 2025,0,@NoemeeBelonta Program ini bikin optimis buat masa depan Papua. Makan Bergizi Gratis yuk dukung terus!,1906288718023188489,,NoemeeBelonta,in,,0,0,0,https://x.com/prasetyo_wahyu2/status/1906288718023188489,1700047499967524865,prasetyo_wahyu2
1905889811929674074,Sun Mar 30 10:12:54 +0000 2025,0,@sahabatgrok @KangManto123 Survei KedaiKopi Januari 2025 menunjukkan 72 5% publik puas dengan kinerja 100 hari pemerintahan Prabowo-Gibran terutama karena program Makan Bergizi Gratis dan respons bencana. Kepuasan ini tampak mencerminkan realitas meski ada kritik soal kebijakan lingkungan dan demokrasi. https://t.co/tWq5N3WsNH,1906288519468728349,https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg,sahabatgrok,in,wherever you are,0,0,0,https://x.com/grok/status/1906288519468728349,1720665183188922368,grok
1906178305637949857,Sun Mar 30 10:02:51 +0000 2025,0,@NoemeeBelonta Luar biasa solidaritas masyarakat Indonesia buat program Makan Bergizi Gratis di Papua,1906285988747579885,,NoemeeBelonta,in,,0,0,0,https://x.com/kala_kurniawan/status/1906285988747579885,1701810404362760192,kala_kurniawan
1906285741258203259,Sun Mar 30 10:01:52 +0000 2025,0,Tahukah Kamu? Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/gyuKiV2sTs,1906285741258203259,https://pbs.twimg.com/media/GnR8xm8aMAAooGD.jpg,,in,,0,0,0,https://x.com/AndraRacer/status/1906285741258203259,1719746915611656192,AndraRacer
1906178305637949857,Sun Mar 30 10:01:32 +0000 2025,0,@NoemeeBelonta Program Makan Bergizi Gratis di Papua bikin harapan baru. Masyarakat semangat dukung penuh!,1906285658349752492,,NoemeeBelonta,in,,0,0,0,https://x.com/adiarja_saeful/status/1906285658349752492,1701814561937240064,adiarja_saeful
1906178305637949857,Sun Mar 30 09:56:25 +0000 2025,0,@NoemeeBelonta Program Makan Bergizi Gratis jadi bukti nyata kolaborasi positif yang keren banget,1906284371935698991,,NoemeeBelonta,in,,0,0,0,https://x.com/gilang_gbrn13/status/1906284371935698991,1683724858491043840,gilang_gbrn13
1906179386556187056,Sun Mar 30 09:56:24 +0000 2025,0,@NoemeeBelonta Program ini keren banget berkat support kita semua Makan Bergizi Gratis di Papua antusias abis,1906284365497377110,,NoemeeBelonta,in,,0,0,0,https://x.com/lasita_dian/status/1906284365497377110,1720016927689728000,lasita_dian
1906178305637949857,Sun Mar 30 09:56:07 +0000 2025,0,@NoemeeBelonta Program Makan Bergizi Gratis di Papua lancar berkat support semua warga. Ini baru kekuatan positif!,1906284293628015025,,NoemeeBelonta,in,,0,0,0,https://x.com/fahmi_hsbuan/status/1906284293628015025,1697540621848969216,fahmi_hsbuan
1906178305637949857,Sun Mar 30 09:54:36 +0000 2025,0,@NoemeeBelonta Program ini tuh keren! Makan bergizi gratis di Papua dapat support penuh dari kita,1906283913133072424,,NoemeeBelonta,in,,0,0,0,https://x.com/baktiadi_nababa/status/1906283913133072424,1699648888146444288,baktiadi_nababa
1906179386556187056,Sun Mar 30 09:54:07 +0000 2025,0,@NoemeeBelonta Dukung penuh buat program Makan Bergizi Gratis di Papua ini keren banget bisa bantu banget,1906283792631046153,,NoemeeBelonta,in,,0,0,0,https://x.com/kenzo_juliaan/status/1906283792631046153,1683696408388599808,kenzo_juliaan
1906283445929771270,Sun Mar 30 09:52:45 +0000 2025,0,Tahukah Kamu? Program Makan Bergizi Gratis dapat meningkatkan kecerdasan gizi dan kesejahteraan #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #ManfaatMBG https://t.co/Bk9HdejNkk,1906283445929771270,https://pbs.twimg.com/media/GnR6r9iaAAAenUD.jpg,,in,"Nangro Aceh Darussalam, Indone",0,0,0,https://x.com/Alayna85788046/status/1906283445929771270,1605395338864386049,Alayna85788046
1906179386556187056,Sun Mar 30 09:49:32 +0000 2025,0,@NoemeeBelonta Program makan bergizi gratis di Papua dapat dukungan sepenuh hati dari seluruh Indonesia,1906282638534386171,,NoemeeBelonta,in,,0,0,0,https://x.com/suci_wlndri07/status/1906282638534386171,1684095308748460035,suci_wlndri07
1906178305637949857,Sun Mar 30 09:47:12 +0000 2025,0,@NoemeeBelonta Salut buat masyarakat Indonesia yang kompak dukung program Makan Bergizi Gratis di Papua,1906282051873198370,,NoemeeBelonta,in,,0,0,0,https://x.com/adrian_maul071/status/1906282051873198370,1681924966328201217,adrian_maul071
1906178305637949857,Sun Mar 30 09:46:14 +0000 2025,0,@NoemeeBelonta Salut buat program makan bergizi gratis di Papua! Semua kompak dukung buat masa depan lebih sehat,1906281808385409122,,NoemeeBelonta,in,,0,0,0,https://x.com/rzky_fsl/status/1906281808385409122,1700086715086774272,rzky_fsl
1906179386556187056,Sun Mar 30 09:45:03 +0000 2025,0,@NoemeeBelonta Program ini bakal sukses besar dengan dukungan komunitas Makan Bergizi Gratis buat Papua yang lebih baik,1906281511315214597,,NoemeeBelonta,in,,0,0,0,https://x.com/cakrajiya_nat/status/1906281511315214597,1701467884814487552,cakrajiya_nat
1906179386556187056,Sun Mar 30 09:39:59 +0000 2025,0,@NoemeeBelonta Program Makan Bergizi Gratis di Papua keren banget masyarakat kompak dukung penuh. Semoga berhasil!,1906280232967143731,,NoemeeBelonta,in,,0,0,0,https://x.com/pranawa_sinaga3/status/1906280232967143731,1698924084728598528,pranawa_sinaga3
1906179386556187056,Sun Mar 30 09:39:13 +0000 2025,0,@NoemeeBelonta Kebersamaan kita bikin Makan Bergizi Gratis jadi program terbaik buat Papua here we go,1906280039714636091,,NoemeeBelonta,in,,0,0,0,https://x.com/ifti_tahida/status/1906280039714636091,1698624028049846272,ifti_tahida
1906178305637949857,Sun Mar 30 09:37:06 +0000 2025,0,@NoemeeBelonta Papua sehat Indonesia kuat! Mari kita dukung program makan bergizi gratis ini,1906279510481551395,,NoemeeBelonta,in,,0,0,0,https://x.com/ella_karela/status/1906279510481551395,1699370385245192192,ella_karela
1906179386556187056,Sun Mar 30 09:35:41 +0000 2025,0,@NoemeeBelonta Semangat penuh untuk program Makan Bergizi Gratis di Papua Indonesia the best,1906279151457464649,,NoemeeBelonta,in,,0,0,0,https://x.com/ruben_ragil3/status/1906279151457464649,1699008286144839680,ruben_ragil3
1906178305637949857,Sun Mar 30 09:35:02 +0000 2025,0,@NoemeeBelonta Seneng banget lihat banyak yang dukung program Makan Bergizi Gratis buat saudara di Papua,1906278989804818648,,NoemeeBelonta,in,,0,0,0,https://x.com/dimas_laksa63/status/1906278989804818648,1717429123927433216,dimas_laksa63
1906179386556187056,Sun Mar 30 09:34:56 +0000 2025,0,@NoemeeBelonta Salut program Makan Bergizi Gratis berhasil banget dengan dukungan masyarakat yang kompak,1906278961673281899,,NoemeeBelonta,in,,0,0,0,https://x.com/william_avandya/status/1906278961673281899,1684094627140468736,william_avandya
1906179386556187056,Sun Mar 30 09:34:49 +0000 2025,0,@NoemeeBelonta Bagus banget program Makan Bergizi Gratis ini semoga semua daerah bisa merasakannya juga,1906278933869597095,,NoemeeBelonta,in,,0,0,0,https://x.com/najiha_qaliha/status/1906278933869597095,1698962850688200704,najiha_qaliha
1906179386556187056,Sun Mar 30 09:30:51 +0000 2025,0,@NoemeeBelonta Program Makan Bergizi Gratis di Papua bukti nyata kolaborasi pemerintah dan warga. Keren banget!,1906277937823051872,,NoemeeBelonta,in,,0,0,0,https://x.com/alvana_gifa33/status/1906277937823051872,1684410053582028800,alvana_gifa33
1906179386556187056,Sun Mar 30 09:30:18 +0000 2025,0,@NoemeeBelonta Dukungan masyarakat bikin program Makan Bergizi Gratis meledak banget Papua pasti tambah sehat,1906277796311384517,,NoemeeBelonta,in,,0,0,0,https://x.com/hermina_faryaa/status/1906277796311384517,1684445956992012288,hermina_faryaa
